# [0] r, [1] xi
5.005545146e-01 2.316462708e+00
5.050770471e-01 2.314353254e+00
5.096404409e-01 2.312208124e+00
5.142450651e-01 2.310026127e+00
5.188912923e-01 2.307805215e+00
5.235794984e-01 2.305547548e+00
5.283100627e-01 2.303248911e+00
5.330833678e-01 2.300912773e+00
5.378997999e-01 2.298536050e+00
5.427597487e-01 2.296118382e+00
5.476636074e-01 2.293658904e+00
5.526117727e-01 2.291159497e+00
5.576046448e-01 2.288616534e+00
5.626426278e-01 2.286030795e+00
5.677261291e-01 2.283399560e+00
5.728555602e-01 2.280725704e+00
5.780313359e-01 2.278006343e+00
5.832538749e-01 2.275241077e+00
5.885235998e-01 2.272428428e+00
5.938409369e-01 2.269569613e+00
5.992063164e-01 2.266662355e+00
6.046201724e-01 2.263706957e+00
6.100829427e-01 2.260701729e+00
6.155950695e-01 2.257646767e+00
6.211569985e-01 2.254540569e+00
6.267691799e-01 2.251383174e+00
6.324320675e-01 2.248173988e+00
6.381461196e-01 2.244911196e+00
6.439117984e-01 2.241594573e+00
6.497295704e-01 2.238223798e+00
6.555999062e-01 2.234797521e+00
6.615232807e-01 2.231314673e+00
6.675001732e-01 2.227774882e+00
6.735310672e-01 2.224177956e+00
6.796164506e-01 2.220521697e+00
6.857568157e-01 2.216806416e+00
6.919526593e-01 2.213030774e+00
6.982044826e-01 2.209194565e+00
7.045127914e-01 2.205295983e+00
7.108780961e-01 2.201335096e+00
7.173009116e-01 2.197309976e+00
7.237817575e-01 2.193221062e+00
7.303211581e-01 2.189066534e+00
7.369196425e-01 2.184845908e+00
7.435777445e-01 2.180558099e+00
7.502960028e-01 2.176202904e+00
7.570749608e-01 2.171778249e+00
7.639151670e-01 2.167284303e+00
7.708171748e-01 2.162719621e+00
7.777815426e-01 2.158083557e+00
7.848088337e-01 2.153374977e+00
7.918996167e-01 2.148593464e+00
7.990544652e-01 2.143737470e+00
8.062739581e-01 2.138806642e+00
8.135586795e-01 2.133799490e+00
8.209092187e-01 2.128715809e+00
8.283261703e-01 2.123554011e+00
8.358101344e-01 2.118313518e+00
8.433617164e-01 2.112993387e+00
8.509815273e-01 2.107592772e+00
8.586701836e-01 2.102110409e+00
8.664283072e-01 2.096545976e+00
8.742565258e-01 2.090897940e+00
8.821554727e-01 2.085165927e+00
8.901257870e-01 2.079348599e+00
8.981681134e-01 2.073445384e+00
9.062831025e-01 2.067455019e+00
9.144714110e-01 2.061376974e+00
9.227337012e-01 2.055210094e+00
9.310706416e-01 2.048953650e+00
9.394829066e-01 2.042606732e+00
9.479711768e-01 2.036168487e+00
9.565361389e-01 2.029637842e+00
9.651784858e-01 2.023014311e+00
9.738989167e-01 2.016296670e+00
9.826981370e-01 2.009484450e+00
9.915768588e-01 2.002576514e+00
1.000535800e+00 1.995572329e+00
1.009575686e+00 1.988470827e+00
1.018697248e+00 1.981271518e+00
1.027901223e+00 1.973973313e+00
1.037188357e+00 1.966575836e+00
1.046559400e+00 1.959077968e+00
1.056015111e+00 1.951479337e+00
1.065556255e+00 1.943779002e+00
1.075183603e+00 1.935976482e+00
1.084897935e+00 1.928070996e+00
1.094700037e+00 1.920062063e+00
1.104590701e+00 1.911948917e+00
1.114570727e+00 1.903731183e+00
1.124640924e+00 1.895408131e+00
1.134802105e+00 1.886979440e+00
1.145055093e+00 1.878444412e+00
1.155400717e+00 1.869802828e+00
1.165839814e+00 1.861054087e+00
1.176373229e+00 1.852197987e+00
1.187001814e+00 1.843234041e+00
1.197726429e+00 1.834162049e+00
1.208547941e+00 1.824981669e+00
1.219467226e+00 1.815692774e+00
1.230485167e+00 1.806295117e+00
1.241602655e+00 1.796788647e+00
1.252820591e+00 1.787173214e+00
1.264139881e+00 1.777448850e+00
1.275561442e+00 1.767615534e+00
1.287086197e+00 1.757673389e+00
1.298715078e+00 1.747622489e+00
1.310449027e+00 1.737463096e+00
1.322288993e+00 1.727195393e+00
1.334235933e+00 1.716819755e+00
1.346290815e+00 1.706336495e+00
1.358454613e+00 1.695746122e+00
1.370728311e+00 1.685049092e+00
1.383112903e+00 1.674246028e+00
1.395609390e+00 1.663337539e+00
1.408218783e+00 1.652324402e+00
1.420942103e+00 1.641207371e+00
1.433780379e+00 1.629987373e+00
1.446734649e+00 1.618665316e+00
1.459805961e+00 1.607242308e+00
1.472995373e+00 1.595719433e+00
1.486303953e+00 1.584097948e+00
1.499732775e+00 1.572379120e+00
1.513282928e+00 1.560564386e+00
1.526955507e+00 1.548655205e+00
1.540751619e+00 1.536653196e+00
1.554672379e+00 1.524560025e+00
1.568718914e+00 1.512377496e+00
1.582892359e+00 1.500107479e+00
1.597193863e+00 1.487751981e+00
1.611624581e+00 1.475313089e+00
1.626185681e+00 1.462793016e+00
1.640878342e+00 1.450194064e+00
1.655703751e+00 1.437518671e+00
1.670663109e+00 1.424769362e+00
1.685757625e+00 1.411948791e+00
1.700988521e+00 1.399059724e+00
1.716357028e+00 1.386105044e+00
1.731864391e+00 1.373087744e+00
1.747511863e+00 1.360010945e+00
1.763300711e+00 1.346877881e+00
1.779232212e+00 1.333691908e+00
1.795307655e+00 1.320456503e+00
1.811528340e+00 1.307175258e+00
1.827895580e+00 1.293851893e+00
1.844410699e+00 1.280490246e+00
1.861075032e+00 1.267094281e+00
1.877889928e+00 1.253668064e+00
1.894856748e+00 1.240215807e+00
1.911976864e+00 1.226741813e+00
1.929251661e+00 1.213250528e+00
1.946682536e+00 1.199746489e+00
1.964270900e+00 1.186234373e+00
1.982018175e+00 1.172718938e+00
1.999925799e+00 1.159205088e+00
2.017995218e+00 1.145697794e+00
2.036227895e+00 1.132202173e+00
2.054625305e+00 1.118723397e+00
2.073188937e+00 1.105266781e+00
2.091920292e+00 1.091837689e+00
2.110820886e+00 1.078441614e+00
2.129892247e+00 1.065084089e+00
2.149135919e+00 1.051770775e+00
2.168553459e+00 1.038507349e+00
2.188146436e+00 1.025299611e+00
2.207916438e+00 1.012153363e+00
2.227865062e+00 9.990745177e-01
2.247993922e+00 9.860689737e-01
2.268304648e+00 9.731427230e-01
2.288798882e+00 9.603017289e-01
2.309478283e+00 9.475520321e-01
2.330344523e+00 9.348996248e-01
2.351399290e+00 9.223505570e-01
2.372644288e+00 9.099108067e-01
2.394081236e+00 8.975863946e-01
2.415711867e+00 8.853832416e-01
2.437537932e+00 8.733072916e-01
2.459561196e+00 8.613643621e-01
2.481783442e+00 8.495602699e-01
2.504206467e+00 8.379006765e-01
2.526832085e+00 8.263912191e-01
2.549662126e+00 8.150373495e-01
2.572698437e+00 8.038444674e-01
2.595942883e+00 7.928177558e-01
2.619397343e+00 7.819623176e-01
2.643063716e+00 7.712830069e-01
2.666943915e+00 7.607845653e-01
2.691039873e+00 7.504714543e-01
2.715353539e+00 7.403479916e-01
2.739886880e+00 7.304181782e-01
2.764641881e+00 7.206858409e-01
2.789620544e+00 7.111544551e-01
2.814824891e+00 7.018272890e-01
2.840256960e+00 6.927072250e-01
2.865918809e+00 6.837969053e-01
2.891812514e+00 6.750985530e-01
2.917940170e+00 6.666141190e-01
2.944303890e+00 6.583451025e-01
2.970905807e+00 6.502926989e-01
2.997748075e+00 6.424576218e-01
3.024832863e+00 6.348402526e-01
3.052162364e+00 6.274404615e-01
3.079738787e+00 6.202577619e-01
3.107564365e+00 6.132911300e-01
3.135641349e+00 6.065391634e-01
3.163972009e+00 5.999999011e-01
3.192558638e+00 5.936709865e-01
3.221403548e+00 5.875494881e-01
3.250509074e+00 5.816320671e-01
3.279877569e+00 5.759147994e-01
3.309511410e+00 5.703933483e-01
3.339412994e+00 5.650627889e-01
3.369584740e+00 5.599177851e-01
3.400029089e+00 5.549524181e-01
3.430748505e+00 5.501603681e-01
3.461745471e+00 5.455347461e-01
3.493022497e+00 5.410682820e-01
3.524582112e+00 5.367531603e-01
3.556426869e+00 5.325812134e-01
3.588559345e+00 5.285437631e-01
3.620982140e+00 5.246318195e-01
3.653697876e+00 5.208359278e-01
3.686709200e+00 5.171463731e-01
3.720018783e+00 5.135530327e-01
3.753629320e+00 5.100455875e-01
3.787543529e+00 5.066133800e-01
3.821764154e+00 5.032456313e-01
3.856293965e+00 4.999313052e-01
3.891135754e+00 4.966593313e-01
3.926292340e+00 4.934184738e-01
3.961766567e+00 4.901975612e-01
3.997561306e+00 4.869853594e-01
4.033679451e+00 4.837708061e-01
4.070123926e+00 4.805428897e-01
4.106897678e+00 4.772908860e-01
4.144003683e+00 4.740042417e-01
4.181444942e+00 4.706728142e-01
4.219224485e+00 4.672867567e-01
4.257345367e+00 4.638367598e-01
4.295810673e+00 4.603139383e-01
4.334623515e+00 4.567100721e-01
4.373787033e+00 4.530174912e-01
4.413304395e+00 4.492293169e-01
4.453178798e+00 4.453393423e-01
4.493413468e+00 4.413422698e-01
4.534011661e+00 4.372335869e-01
4.574976659e+00 4.330097963e-01
4.616311779e+00 4.286682856e-01
4.658020363e+00 4.242075470e-01
4.700105785e+00 4.196270380e-01
4.742571452e+00 4.149273888e-01
4.785420798e+00 4.101102509e-01
4.828657289e+00 4.051784896e-01
4.872284424e+00 4.001360182e-01
4.916305733e+00 3.949879729e-01
4.960724775e+00 3.897405301e-01
5.005545146e+00 3.844010621e-01
5.050770471e+00 3.789779348e-01
5.096404409e+00 3.734806424e-01
5.142450651e+00 3.679195844e-01
5.188912923e+00 3.623061780e-01
5.235794984e+00 3.566526132e-01
5.283100627e+00 3.509719422e-01
5.330833678e+00 3.452778134e-01
5.378997999e+00 3.395845381e-01
5.427597487e+00 3.339068035e-01
5.476636074e+00 3.282597193e-01
5.526117726e+00 3.226585117e-01
5.576046448e+00 3.171185517e-01
5.626426277e+00 3.116550352e-01
5.677261291e+00 3.062829965e-01
5.728555601e+00 3.010169786e-01
5.780313358e+00 2.958710388e-01
5.832538749e+00 2.908584145e-01
5.885235998e+00 2.859915277e-01
5.938409369e+00 2.812816552e-01
5.992063164e+00 2.767389390e-01
6.046201723e+00 2.723720692e-01
6.100829427e+00 2.681883103e-01
6.155950694e+00 2.641932064e-01
6.211569985e+00 2.603906325e-01
6.267691798e+00 2.567825318e-01
6.324320675e+00 2.533690025e-01
6.381461196e+00 2.501480763e-01
6.439117984e+00 2.471158497e-01
6.497295703e+00 2.442663131e-01
6.555999061e+00 2.415915347e-01
6.615232807e+00 2.390815465e-01
6.675001732e+00 2.367245866e-01
6.735310672e+00 2.345070474e-01
6.796164506e+00 2.324137789e-01
6.857568157e+00 2.304280998e-01
6.919526593e+00 2.285321613e-01
6.982044826e+00 2.267070173e-01
7.045127914e+00 2.249330434e-01
7.108780960e+00 2.231900596e-01
7.173009115e+00 2.214577922e-01
7.237817574e+00 2.197160358e-01
7.303211580e+00 2.179451435e-01
7.369196425e+00 2.161262094e-01
7.435777445e+00 2.142415657e-01
7.502960027e+00 2.122749628e-01
7.570749608e+00 2.102120492e-01
7.639151670e+00 2.080405210e-01
7.708171748e+00 2.057505569e-01
7.777815425e+00 2.033349099e-01
7.848088336e+00 2.007892667e-01
7.918996166e+00 1.981122530e-01
7.990544652e+00 1.953056919e-01
8.062739581e+00 1.923744958e-01
8.135586795e+00 1.893268012e-01
8.209092186e+00 1.861737289e-01
8.283261702e+00 1.829293796e-01
8.358101343e+00 1.796104538e-01
8.433617163e+00 1.762361036e-01
8.509815273e+00 1.728274154e-01
8.586701835e+00 1.694071287e-01
8.664283071e+00 1.659989988e-01
8.742565257e+00 1.626274090e-01
8.821554727e+00 1.593166467e-01
8.901257869e+00 1.560904504e-01
8.981681133e+00 1.529712496e-01
9.062831025e+00 1.499797026e-01
9.144714110e+00 1.471339613e-01
9.227337012e+00 1.444492670e-01
9.310706415e+00 1.419373106e-01
9.394829065e+00 1.396059575e-01
9.479711767e+00 1.374587733e-01
9.565361388e+00 1.354949453e-01
9.651784857e+00 1.337090356e-01
9.738989166e+00 1.320911532e-01
9.826981370e+00 1.306269774e-01
9.915768587e+00 1.292982102e-01
1.000535800e+01 1.280828838e-01
1.009575686e+01 1.269560902e-01
1.018697248e+01 1.258905503e-01
1.027901223e+01 1.248575764e-01
1.037188356e+01 1.238278389e-01
1.046559400e+01 1.227724774e-01
1.056015111e+01 1.216639592e-01
1.065556255e+01 1.204772169e-01
1.075183603e+01 1.191904630e-01
1.084897935e+01 1.177862059e-01
1.094700037e+01 1.162518668e-01
1.104590701e+01 1.145805213e-01
1.114570727e+01 1.127711720e-01
1.124640924e+01 1.108290807e-01
1.134802105e+01 1.087655834e-01
1.145055093e+01 1.065979271e-01
1.155400717e+01 1.043485734e-01
1.165839814e+01 1.020445270e-01
1.176373229e+01 9.971615969e-02
1.187001814e+01 9.739610815e-02
1.197726429e+01 9.511774505e-02
1.208547941e+01 9.291382071e-02
1.219467226e+01 9.081479788e-02
1.230485167e+01 8.884749151e-02
1.241602655e+01 8.703354966e-02
1.252820591e+01 8.538838945e-02
1.264139881e+01 8.392012441e-02
1.275561442e+01 8.262908348e-02
1.287086197e+01 8.150744094e-02
1.298715078e+01 8.053952703e-02
1.310449027e+01 7.970230462e-02
1.322288993e+01 7.896653664e-02
1.334235933e+01 7.829808405e-02
1.346290815e+01 7.765980596e-02
1.358454612e+01 7.701345370e-02
1.370728311e+01 7.632198098e-02
1.383112903e+01 7.555162382e-02
1.395609390e+01 7.467413991e-02
1.408218783e+01 7.366854653e-02
1.420942103e+01 7.252274405e-02
1.433780379e+01 7.123438380e-02
1.446734649e+01 6.981140187e-02
1.459805961e+01 6.827163534e-02
1.472995373e+01 6.664201324e-02
1.486303953e+01 6.495682701e-02
1.499732775e+01 6.325566661e-02
1.513282928e+01 6.158062736e-02
1.526955507e+01 5.997346610e-02
1.540751619e+01 5.847239566e-02
1.554672379e+01 5.710925623e-02
1.568718913e+01 5.590678866e-02
1.582892359e+01 5.487674712e-02
1.597193863e+01 5.401854047e-02
1.611624581e+01 5.331906116e-02
1.626185681e+01 5.275327898e-02
1.640878342e+01 5.228611070e-02
1.655703751e+01 5.187497610e-02
1.670663109e+01 5.147337104e-02
1.685757625e+01 5.103469645e-02
1.700988521e+01 5.051652102e-02
1.716357028e+01 4.988440609e-02
1.731864391e+01 4.911541223e-02
1.747511863e+01 4.820042758e-02
1.763300711e+01 4.714552073e-02
1.779232212e+01 4.597161850e-02
1.795307655e+01 4.471293655e-02
1.811528340e+01 4.341374153e-02
1.827895580e+01 4.212417647e-02
1.844410699e+01 4.089503152e-02
1.861075032e+01 3.977245647e-02
1.877889928e+01 3.879269303e-02
1.894856748e+01 3.797791474e-02
1.911976864e+01 3.733322159e-02
1.929251660e+01 3.684570709e-02
1.946682536e+01 3.648534468e-02
1.964270900e+01 3.620819821e-02
1.982018175e+01 3.596121875e-02
1.999925798e+01 3.568862666e-02
2.017995218e+01 3.533868029e-02
2.036227895e+01 3.487047734e-02
2.054625305e+01 3.425940841e-02
2.073188937e+01 3.350094121e-02
2.091920292e+01 3.261162509e-02
2.110820886e+01 3.162749013e-02
2.129892247e+01 3.059941069e-02
