# Matter power spectrum
# Engine: CLASS
# Cosmology: Planck15
# Redshift: z = 1.
# Transformed: False
# Transformer: None
# Transform options: None
# [0] k, [1] pk
2.000000000e-04 3.169924576e+02
2.009014729e-04 3.183710945e+02
2.018070090e-04 3.197557053e+02
2.027166267e-04 3.211463154e+02
2.036303443e-04 3.225429507e+02
2.045481805e-04 3.239456370e+02
2.054701536e-04 3.253544003e+02
2.063962825e-04 3.267692665e+02
2.073265857e-04 3.281902619e+02
2.082610821e-04 3.296174127e+02
2.091997907e-04 3.310507452e+02
2.101427303e-04 3.324902860e+02
2.110899202e-04 3.339360614e+02
2.120413793e-04 3.353880981e+02
2.129971271e-04 3.368464229e+02
2.139571827e-04 3.383110626e+02
2.149215657e-04 3.397820442e+02
2.158902954e-04 3.412593946e+02
2.168633916e-04 3.427431412e+02
2.178408739e-04 3.442333112e+02
2.188227621e-04 3.457299321e+02
2.198090760e-04 3.472330313e+02
2.207998356e-04 3.487426365e+02
2.217950609e-04 3.502587755e+02
2.227947720e-04 3.517814761e+02
2.237989892e-04 3.533107663e+02
2.248077328e-04 3.548466742e+02
2.258210231e-04 3.563892280e+02
2.268388807e-04 3.579384562e+02
2.278613262e-04 3.594943870e+02
2.288883802e-04 3.610570492e+02
2.299200635e-04 3.626264714e+02
2.309563969e-04 3.642026824e+02
2.319974015e-04 3.657857111e+02
2.330430983e-04 3.673755866e+02
2.340935085e-04 3.689723381e+02
2.351486532e-04 3.705759948e+02
2.362085538e-04 3.721865862e+02
2.372732318e-04 3.738041419e+02
2.383427087e-04 3.754286914e+02
2.394170061e-04 3.770602645e+02
2.404961458e-04 3.786988912e+02
2.415801495e-04 3.803446015e+02
2.426690392e-04 3.819974255e+02
2.437628370e-04 3.836573935e+02
2.448615649e-04 3.853245360e+02
2.459652451e-04 3.869988834e+02
2.470739001e-04 3.886804665e+02
2.481875522e-04 3.903693159e+02
2.493062239e-04 3.920654626e+02
2.504299378e-04 3.937689377e+02
2.515587168e-04 3.954797723e+02
2.526925835e-04 3.971979977e+02
2.538315610e-04 3.989236453e+02
2.549756724e-04 4.006567467e+02
2.561249406e-04 4.023973336e+02
2.572793890e-04 4.041454378e+02
2.584390409e-04 4.059010913e+02
2.596039198e-04 4.076643261e+02
2.607740492e-04 4.094351744e+02
2.619494529e-04 4.112136686e+02
2.631301545e-04 4.129998411e+02
2.643161779e-04 4.147937243e+02
2.655075472e-04 4.165953509e+02
2.667042864e-04 4.184047534e+02
2.679064198e-04 4.202219648e+02
2.691139716e-04 4.220470180e+02
2.703269663e-04 4.238799462e+02
2.715454284e-04 4.257207825e+02
2.727693826e-04 4.275695604e+02
2.739988535e-04 4.294263133e+02
2.752338662e-04 4.312910749e+02
2.764744455e-04 4.331638791e+02
2.777206165e-04 4.350447596e+02
2.789724045e-04 4.369337506e+02
2.802298347e-04 4.388308863e+02
2.814929327e-04 4.407362009e+02
2.827617239e-04 4.426497291e+02
2.840362339e-04 4.445715053e+02
2.853164887e-04 4.465015643e+02
2.866025140e-04 4.484399411e+02
2.878943360e-04 4.503866706e+02
2.891919806e-04 4.523417881e+02
2.904954742e-04 4.543053288e+02
2.918048431e-04 4.562773283e+02
2.931201138e-04 4.582578220e+02
2.944413130e-04 4.602468458e+02
2.957684672e-04 4.622444356e+02
2.971016034e-04 4.642506274e+02
2.984407486e-04 4.662654573e+02
2.997859297e-04 4.682889618e+02
3.011371741e-04 4.703211772e+02
3.024945091e-04 4.723621402e+02
3.038579620e-04 4.744118876e+02
3.052275605e-04 4.764704562e+02
3.066033323e-04 4.785378832e+02
3.079853052e-04 4.806142057e+02
3.093735072e-04 4.826994612e+02
3.107679663e-04 4.847936871e+02
3.121687107e-04 4.868969211e+02
3.135757688e-04 4.890092011e+02
3.149891690e-04 4.911305649e+02
3.164089399e-04 4.932610507e+02
3.178351102e-04 4.954006968e+02
3.192677089e-04 4.975495416e+02
3.207067647e-04 4.997076237e+02
3.221523069e-04 5.018749819e+02
3.236043647e-04 5.040516549e+02
3.250629675e-04 5.062376820e+02
3.265281447e-04 5.084331022e+02
3.279999259e-04 5.106379550e+02
3.294783411e-04 5.128522798e+02
3.309634200e-04 5.150761163e+02
3.324551927e-04 5.173095039e+02
3.339536893e-04 5.195524824e+02
3.354589403e-04 5.218050916e+02
3.369709759e-04 5.240673716e+02
3.384898268e-04 5.263393624e+02
3.400155238e-04 5.286211044e+02
3.415480976e-04 5.309126381e+02
3.430875793e-04 5.332140040e+02
3.446340000e-04 5.355252430e+02
3.461873909e-04 5.378463960e+02
3.477477836e-04 5.401775042e+02
3.493152095e-04 5.425186087e+02
3.508897004e-04 5.448697509e+02
3.524712881e-04 5.472309726e+02
3.540600046e-04 5.496023154e+02
3.556558820e-04 5.519838212e+02
3.572589526e-04 5.543755321e+02
3.588692488e-04 5.567774904e+02
3.604868033e-04 5.591897383e+02
3.621116486e-04 5.616123186e+02
3.637438177e-04 5.640452739e+02
3.653833436e-04 5.664886470e+02
3.670302594e-04 5.689424812e+02
3.686845985e-04 5.714068195e+02
3.703463943e-04 5.738817054e+02
3.720156804e-04 5.763671824e+02
3.736924905e-04 5.788632943e+02
3.753768587e-04 5.813700849e+02
3.770688190e-04 5.838875983e+02
3.787684055e-04 5.864158788e+02
3.804756526e-04 5.889549708e+02
3.821905950e-04 5.915049188e+02
3.839132672e-04 5.940657675e+02
3.856437042e-04 5.966375620e+02
3.873819408e-04 5.992203472e+02
3.891280123e-04 6.018141685e+02
3.908819540e-04 6.044190713e+02
3.926438014e-04 6.070351012e+02
3.944135900e-04 6.096623040e+02
3.961913557e-04 6.123007256e+02
3.979771345e-04 6.149504123e+02
3.997709624e-04 6.176114103e+02
4.015728757e-04 6.202837661e+02
4.033829109e-04 6.229675264e+02
4.052011047e-04 6.256627381e+02
4.070274936e-04 6.283694482e+02
4.088621148e-04 6.310877038e+02
4.107050053e-04 6.338175525e+02
4.125562024e-04 6.365590417e+02
4.144157434e-04 6.393122192e+02
4.162836661e-04 6.420771329e+02
4.181600083e-04 6.448538304e+02
4.200448077e-04 6.476423595e+02
4.219381027e-04 6.504427682e+02
4.238399314e-04 6.532551047e+02
4.257503324e-04 6.560794172e+02
4.276693442e-04 6.589157542e+02
4.295970057e-04 6.617641645e+02
4.315333559e-04 6.646246968e+02
4.334784339e-04 6.674974002e+02
4.354322791e-04 6.703823240e+02
4.373949310e-04 6.732795174e+02
4.393664293e-04 6.761890301e+02
4.413468138e-04 6.791109119e+02
4.433361247e-04 6.820452126e+02
4.453344021e-04 6.849919823e+02
4.473416864e-04 6.879512715e+02
4.493580184e-04 6.909231304e+02
4.513834386e-04 6.939076099e+02
4.534179882e-04 6.969047607e+02
4.554617082e-04 6.999146339e+02
4.575146401e-04 7.029372807e+02
4.595768252e-04 7.059727525e+02
4.616483054e-04 7.090211009e+02
4.637291224e-04 7.120823776e+02
4.658193185e-04 7.151566347e+02
4.679189358e-04 7.182439242e+02
4.700280169e-04 7.213442985e+02
4.721466044e-04 7.244578102e+02
4.742747411e-04 7.275845119e+02
4.764124701e-04 7.307244565e+02
4.785598347e-04 7.338776972e+02
4.807168782e-04 7.370442872e+02
4.828836443e-04 7.402242801e+02
4.850601767e-04 7.434177294e+02
4.872465196e-04 7.466246890e+02
4.894427172e-04 7.498452130e+02
4.916488138e-04 7.530793557e+02
4.938648541e-04 7.563271714e+02
4.960908829e-04 7.595887149e+02
4.983269452e-04 7.628640409e+02
5.005730862e-04 7.661532045e+02
5.028293515e-04 7.694562609e+02
5.050957865e-04 7.727732655e+02
5.073724372e-04 7.761042740e+02
5.096593496e-04 7.794493421e+02
5.119565699e-04 7.828085259e+02
5.142641447e-04 7.861818816e+02
5.165821205e-04 7.895694656e+02
5.189105443e-04 7.929713345e+02
5.212494631e-04 7.963875452e+02
5.235989243e-04 7.998181545e+02
5.259589754e-04 8.032632191e+02
5.283296641e-04 8.067227957e+02
5.307110383e-04 8.101969410e+02
5.331031463e-04 8.136857121e+02
5.355060363e-04 8.171891663e+02
5.379197571e-04 8.207073609e+02
5.403443574e-04 8.242403535e+02
5.427798862e-04 8.277882019e+02
5.452263929e-04 8.313509642e+02
5.476839269e-04 8.349286984e+02
5.501525378e-04 8.385214631e+02
5.526322757e-04 8.421293166e+02
5.551231907e-04 8.457523179e+02
5.576253331e-04 8.493905258e+02
5.601387536e-04 8.530439995e+02
5.626635030e-04 8.567127983e+02
5.651996323e-04 8.603969818e+02
5.677471930e-04 8.640966098e+02
5.703062364e-04 8.678117421e+02
5.728768143e-04 8.715424388e+02
5.754589788e-04 8.752887604e+02
5.780527820e-04 8.790507673e+02
5.806582765e-04 8.828285202e+02
5.832755148e-04 8.866220801e+02
5.859045500e-04 8.904315081e+02
5.885454352e-04 8.942568654e+02
5.911982239e-04 8.980982137e+02
5.938629696e-04 9.019556147e+02
5.965397264e-04 9.058291302e+02
5.992285482e-04 9.097188223e+02
6.019294895e-04 9.136247535e+02
6.046426050e-04 9.175469862e+02
6.073679495e-04 9.214855831e+02
6.101055781e-04 9.254406071e+02
6.128555461e-04 9.294121215e+02
6.156179093e-04 9.334001895e+02
6.183927235e-04 9.374048746e+02
6.211800447e-04 9.414262406e+02
6.239799295e-04 9.454643515e+02
6.267924343e-04 9.495192714e+02
